,Unnamed: 0,Index,Tour_Name,Tour_Type,Number_of_Reviewer,Rating,Duration,Price,Highlight,Location
2710,2710.0,2711.0,Phnom Penh Countryside Cycling Tour,Mountain Bike Tours,8.0,5.0,6.0,55.0,"English speaking cycle guide, Mountain Bike & Helmet, Local street foods tasting and drinking water, Khmer local lunch (Vegan and vegetarian are available)","Phnom Penh, Cambodia"
2711,2711.0,2712.0,Kompong Khleang Floating Village from Siem Reap,Day Cruises,12.0,4.0,6.0,78.0,"Professional English speaking lake guide, Hotel pickup and drop off by air-conditioned car or minivan, Lunch and drinks, Private river craft and driver, All fees and checkpoints, school books and pencils for children","Siem Reap, Cambodia"
2712,2712.0,2713.0,Angkor Wat Temple Private Historical Tour,Private and Luxury,50.0,5.0,7.0,67.53999999999999,"Local English Speaking Tour guide, Air-Conditioned Car, Drinking Water and Cold Towels, Hotel Pickup and Drop Off","Siem Reap, Cambodia"
2713,2713.0,2714.0,"2-Day of Angkor Temples, Banteay Srei & Tonle Sap Boat Cruise",Overnight Tours,49.0,5.0,48.0,130.0,"Vaccinated English speaking tour guide with license, Private transport with air-conditioning ( Car/Minivan), Vaccinated experienced driver, Free cool and towels during the tour, Breakfast (Taste the authentic food with desserts in village) Only Day 2","Siem Reap, Cambodia"
2714,2714.0,2715.0,Day Trip Phnom Penh To Battambang Road Sightseeing with English Speaking Driver,Private Drivers,1.0,5.0,11.0,119.0,"Gasoline, toll, parking, Free bottle of water, private english Speaking driver","Phnom Penh, Cambodia"
2715,2715.0,2716.0,Buddhist Water Blessing and Real Life Experience with Local,Bus Tours,1.0,5.0,3.0,57.27,"Bottled water, Private transportation, All Fees and Taxes, Tuk Tuk, English Speaking tour guide, Pick up and Drop off","Siem Reap, Cambodia"
2716,2716.0,2717.0,Sihanoukville Excursion for Cruise Ship Port,Adventure Tours,3.0,4.5,6.0,59.0,"Entrance fee, English speaking driver, Air-conditioned vehicle, Cold water","Sihanoukville, Cambodia"
2717,2717.0,2718.0,Floating Village Sunset Boat & Jeep Tour - Inclusive Drinks,Full-day Tours,36.0,5.0,6.0,70.0,"Snacks, Bottled water, Open Air Jeep for round trip transportation, Wooden Boat to see Floating Village and sunset, All Fees and Taxes, English Speaking Guide, Soft drink or Beer","Siem Reap, Cambodia"
2718,2718.0,2719.0,"Three-day tour Discovering Siem Reap highlight ,Beng Mealea and Floating Village",Multi-day Tours,27.0,5.0,72.0,156.42,"Air-conditioned vehicle, English tour guide, Cold water & cold towel","Siem Reap, Cambodia"
2719,2719.0,2720.0,4-Day All Major Temples & Kulen mountain & Koh Ker & Beng Mealea,Multi-day Tours,17.0,5.0,96.0,370.0,"Private A/C Vehicle with driver, English Speaking Guide with licensed, Cool drinking waters & wet towels, Parking fees & Road tolls, Start pick up at your hotel and finish drop you at hotel","Siem Reap, Cambodia"
2720,2720.0,2721.0,Fun Angkor Zipline,Adventure Tours,13.8,5.0,5.0,107.7,"Share return transfer from/to your hotel, Zipline Course with professional instructor, Lunch","Siem Reap, Cambodia"
2721,2721.0,2722.0,Private Taxi Overland Transfer Siem Reap - Sihanoukville,Private Drivers,8.0,5.0,7.0,111.99,"Gasoline, Toll, Tax, Parking fee","Krong Siem Reap, Cambodia"
2722,2722.0,2723.0,Private 3-Day Mekong Delta Tour from Phnom Penh to Ho Chi Minh city,Multi-day Tours,21.8,5.0,72.0,378.21,"Private A/C transport, English speaking guide, Boat trips in Mekong Delta, Mineral water & wet tissue, 3-star hotel accommodation (twin/triple sharing), Lunch (2), Breakfast (2)","Phnom Penh, Cambodia"
2723,2723.0,2724.0,Angkor’s Finest Examples in Brief,Full-day Tours,4.0,5.0,9.0,121.8,"A full day tour with a professional English-speaking guide, Transportation by air-conditioned vehicle with professional driver, One day pass into the Angkor Archaeological site, All taxes and service fees included","Siem Reap, Cambodia"
2724,2724.0,2725.0,Tonle Sap Lake - Kampong Khleang Private Day Tour with lunch from Siem Reap,Full-day Tours,6.0,5.0,6.0,107.0,"Hotel pickup and drop-off, Private air-conditioned vehicle, Private boat trip, Experience English speaking guide, Lunch at local home in Village and cold bottled water on car","Siem Reap, Cambodia"
2725,2725.0,2726.0,Half Day Private Splendour of Angkor Wat Cultural Tour,Half-day Tours,1.0,5.0,4.0,34.0,"Hotel pickup and drop-off, English-speaking driver, Professional English-speaking guide, Lunch (available for morning tour only) (Khmer Set Menu), Bottled water, Transport by air conditioned vehicle, Fuel surcharge, Lunch","Siem Reap, Cambodia"
2726,2726.0,2727.0,Private Three Day Trip of Cambodian Culture Discovery,Full-day Tours,1.0,5.0,24.0,300.52,"Private transportation, A Private English Speaking Tour Guide, Pure Drinking Water, Cold Towel, Pick-up & Drop-off at the lobby of hotel where you are staying","Siem Reap, Cambodia"
2727,2727.0,2728.0,Prek Toal Birds Sanctuary & floating Village Private Tours from Siem Reap,Adventure Tours,3.0,4.5,8.0,45.0,"Pick-up & Drop-off at your Hotel by private transfer, All private cruise tours around Tonle Sap for all sightseeing sites, English Speaking License Tour Guide, All Entrance fees as mentioned in itinerary, Cold Drinking Water & Cold Towels","Siem Reap, Cambodia"
2728,2728.0,2729.0,Angkor Wat Private Day Tour,Full-day Tours,9.0,5.0,8.0,45.0,"Air-conditioned vehicle, English tour guide, Cold towel & Cold water","Siem Reap, Cambodia"
2729,2729.0,2730.0,Phnom Penh to Siem Reap Cruise/road tour (both ways) Including BBQ and Drinks,Day Cruises,19.0,4.0,8.0,179.0,"Sunset cruise, All taxes and fees, BBQ., English-speaking tour guide, Free hotel pickup and drop-off, Alcoholic Beverages, Bottled water, Soda/Pop","Phnom Penh, Cambodia"
2730,2730.0,2731.0,Private Angkor Wat Half Day Tour,Bus Tours,3.0,5.0,3.0,50.0,"English speaking tourist guide, Hotel pick up and drop off, Private transportation, Cool hand towels, Bottled water","Siem Reap, Cambodia"
2731,2731.0,2732.0,Evening Cooking Class,Cooking Classes,4.4,4.8,3.0,35.0,"Alcoholic Beverages, Dinner","Siem Reap, Cambodia"
2732,2732.0,2733.0,Private City Tour in Siem Reap,Half-day Tours,14.0,4.5,4.0,57.7,"Hotel pickup and drop-off, Private air-conditioned car, Professional English-speaking driver, Bottled water during tour","Siem Reap, Cambodia"
2733,2733.0,2734.0,S21 Genocide Museum and Killing Fields Half Day Tour From Phnom Penh,Half-day Tours,11.6,4.7,4.0,79.34,"Bottled water, Air-conditioned vehicle, English speaking tour guide, Hotel pick up & drop off","Phnom Penh, Cambodia"
2734,2734.0,2735.0,Overnight Camping tent at Kulen Mountain From Siem Reap,Overnight Tours,1.0,5.0,48.0,248.0,"Lunch, Breakfast, Dinner, Tour land by private air conditoned car, Our ranger and English guide, Kulen Mountain Entrance fee, Security guard at night, Soft drinks and water, Camping tent(sleeping pad,blacket,pillow)","Siem Reap, Cambodia"
2735,2735.0,2736.0,Phnom Penh 5-Day Tour,Multi-day Tours,24.4,5.0,120.0,269.24,"English Speaking Tour Guide., Cold pure drinking water and cold towel during temple trip., Free Airport pick up and Transfer., All tax and service charge included., Transportation car or van with A/C.","រាជធានី​ភ្នំពេញ, Cambodia"
2736,2736.0,2737.0,"Transfer Stop Sightseeing Phnom Penh - Siem Reap, English Speaking Driver",Private Drivers,1.0,5.0,12.0,107.0,"Gasoline, toll, parking, Passenger insurance,, bottles of water free providing, Trip with English speaking driver","Phnom Penh, Cambodia"
2737,2737.0,2738.0,Full-Day Angkor Wat & All Interesting Major Temples with Banteay Srei Temple,Full-day Tours,13.0,5.0,9.0,75.0,"Air-conditioned vehicle with driver, English Speaking Guide with licensed, Start pick up at your hotel and finish drop you at hotel, Cool waters and Cool wet towels, Parking fees & Road tolls","Siem Reap, Cambodia"
2738,2738.0,2739.0,Siem Reap and Phnom Penh 5-Day Tour,Multi-day Tours,19.4,5.0,120.0,240.39,"Pick Up & Drop Off in Siem Reap or in Phnom Penh, Car, Van or Minibus with A/C, Cool Water and Cool Towels","Siem Reap, Cambodia"
2739,2739.0,2740.0,Mudita Signature Treatment,Health Tours,39.0,5.0,1.0,74.25,"This is an unique signature spa treatment at the Mudita Spa which all customer should experience it,","Krong Siem Reap, Cambodia"
2740,2740.0,2741.0,Island Community Life in Phnom Penh,Adventure Tours,3.0,4.5,4.0,172.0,"Round trip private air-conditioned transportation from and to your hotel, English speaking guide, 02 Bottles of water per person, All of service & Government tax, All entrance fees/tickets","Phnom Penh, Cambodia"
2741,2741.0,2742.0,Private Prasith and Reap Temples Day Trip from Phnom Penh,Full-day Tours,3.0,4.5,8.0,117.44,"Bottled water, Lunch, Coffee and/or Tea, Private Guide, Private transport of your choice and driver, Driver/guide, Hotel pickup","Phnom Penh, Cambodia"
2742,2742.0,2743.0,Phnom Kulen Waterfall National Park Tour,Adventure Tours,2.0,4.5,6.0,120.0,"English-speaking guide 01Day, Transportation in an air-conditioned, Mineral water, Hotel pickup and drop-off","Siem Reap Province, Cambodia"
2743,2743.0,2744.0,Killing Field and S 21 Genocide MuseumTour,Half-day Tours,2.0,4.5,5.0,22.0,"A professional English speaking tour guide with driver, Clean, hygienic, good and safe transportation, Air-conditioned vehicle, Cold water","Phnom Penh, Cambodia"
2744,2744.0,2745.0,Boat from Siem Reap to Battambang by Water Way Private Transfer,Day Cruises,3.0,5.0,8.0,45.0,"Private Transfer by Traditional Wooden Boat and has Toilet in Boat, Pick up from your hotel in Siem Reap to pier ( please provide us your hotel name and hotel address ), Drop off at Pier in Battambang near city center at Khmer Prahok Market, Gasoline, toll, parking, private Professional driver, All toll fees, Local taxes","Siem Reap, Cambodia"
2745,2745.0,2746.0,Siem Reap Evening Street foods Tours by Tuk Tuk,Half-day Tours,6.0,4.5,3.0,29.0,"Hotel pickup and drop-off, Transportation in a share tuk tuk or air conditioned mini van, Cold bottled water during tours, Light refreshments, Set menu dinner at the local restaurant, Snacks","Siem Reap, Cambodia"
2746,2746.0,2747.0,One Way Inter City Private Transfer: Phnom Penh or Siem Reap,Private Drivers,1.0,5.0,6.0,56.2,"Service of comfortable vehecle with insurance, Service of an English speaking driver, Unlimited cold water bottle along the journey","Phnom Penh, Cambodia"
2747,2747.0,2748.0,Siem Reap: Tonle Sap and Kampong Phluk Tour with Street Food,Day Cruises,14.0,5.0,7.0,55.0,"Vaccinated English speaking tour guide and driver, Tonle Sap ticket and a boat cruise, Bottle of water and 1-beer, Pick-up & Drop-off at your hotel, Air-conditioned transportation (Minivan/Minibus), Food tour (Taste different authentic dishes)","Siem Reap, Cambodia"
2748,2748.0,2749.0,Beng Mealea Temple Private Day Tour,Full-day Tours,4.0,5.0,5.0,65.0,"Air-conditioned vehicle, English tour guide, Cold water & cold towel","Siem Reap, Cambodia"
2749,2749.0,2750.0,Apsara Dance Performance - Including Buffet Dinner & Hotel Pickup,Theater Shows,2.0,3.0,2.0,29.0,"Pick-up and drop-off hotel in Siem Reap, Drinking water and cool towel during trip, Entry/Admission (Amazon Angkor Restaurant), Buffet dinner with Apsara Dancing show, Round trip transfer by tuk tuk","Siem Reap, Cambodia"
2750,2750.0,2751.0,Traditional Khmer Massage,Health Tours,38.0,5.0,1.0,39.98,"This is an unique signature spa treatment at the Mudita Spa which all customer should experience it,","Krong Siem Reap, Cambodia"
2751,2751.0,2752.0,"2-Days Private Tour in Angkor Sunrise, Banteay Srei and Beng Mealea Temple",Overnight Tours,33.0,5.0,48.0,174.088,"tour guide to all the main temples, transportation (A/C car). cold water and cold towels.","Siem Reap, Cambodia"
2752,2752.0,2753.0,Lavender Dreams Experience,Health Tours,20.0,5.0,2.0,51.29,"Relax! Inhale the calming, balancing benefits of wild Lavender with an invigorating full body scrub, a warm cocooning wrap and a full body massage., Coffee and/or Tea","Krong Siem Reap, Cambodia"
2753,2753.0,2754.0,Battambang Private Day Tour,Full-day Tours,4.0,5.0,12.0,150.0,"All land transportation by private, air-con vehicle, Experienced ENGLISH speaking guide, Bamboo train ride, Lunch at local restaurant as motioned in itinerary, Mineral water and cold tissues on tours, Lunch, Snacks, Bottled water","Siem Reap, Cambodia"
2754,2754.0,2755.0,Angkor Wat Sunset Tour,Full-day Tours,6.0,5.0,9.0,50.0,"English-Speaking Tour Guide, Transportation ( AC car or minivan or minibus ), Bottles of Cold drinking Water","Siem Reap, Cambodia"
2755,2755.0,2756.0,Private Overland Taxi Phnom Penh - Border Prek Chak With Hatien,Private Drivers,10.0,5.0,5.0,71.0,"Private safe, friendly drivers, Gasoline, Toll, Tax, Park, Passenger insurance included","Phnom Penh, Cambodia"
2756,2756.0,2757.0,Phnom Kulen Waterfall National Park Full Day Private Tours from Siem Reap,Full-day Tours,4.0,5.0,8.0,25.0,"Pick up & Drop off at your hotel ( please provide us your hotel and your hotel address ), Experiences English Speaking License Tour Guide, All private transfer by comfortable air-con vehicle, Drink water and fresh tissue","Siem Reap, Cambodia"
2757,2757.0,2758.0,Siem Reap Lake-Side Village Tour,Bus Tours,3.0,5.0,2.0,63.94,"Hotel pick-up and drop off, Professional English-speaking guide, Transport by your chosen vehicle, Motorboat ticket, Bottled water & cold towels, Life jackets","Siem Reap, Cambodia"
2758,2758.0,2759.0,The Unknown Banteay Chhmar Temple,Full-day Tours,1.0,3.0,9.0,184.62,"A full-day tour with a professional English-speaking guide., Transportation by air-conditioned vehicle with professional driver., All entrance and donation fees for visits as mentioned in the description., All applicable taxes and service charges, Lunch at a local restaurant is included (food only)","Siem Reap, Cambodia"
2759,2759.0,2760.0,Cambodian Art Tour in Siem Reap Including Apsara Show with Optional Angkor Tour,Full-day Tours,5.0,4.0,8.0,46.16,"Hotel pickup and drop-off, Khmer dinner (set menu) at 5-star location, Private transport by air-conditioned car, English speaking driver/guide","Siem Reap, Cambodia"
2760,2760.0,2761.0,From Siem Reap: Angkor Wat and Floating Village 3-Day Trip,Multi-day Tours,53.0,5.0,72.0,165.0,"Vaccinated English speaking tour guide & driver, Private transport by air-conditioned vehicle, Free cool water and towels during the tour, Hotel pick-up and drop off, Breakfast (Taste the authentic food with desserts) Only Day 3","Siem Reap, Cambodia"
2761,2761.0,2762.0,Full 3-Day temples With Sunrise Tonle Sap Lake Small Group,Multi-day Tours,9.0,5.0,72.0,217.31,"Air-conditioned vehicle, Licensed English-Speaking Guide, Cool Water and Towels, Local Snacks","Siem Reap, Cambodia"
2762,2762.0,2763.0,Private Tour: Phnom Penh City Tour with Mekong River Boat Trip,Full-day Tours,3.0,4.5,10.0,192.31,"Hotel pickup and drop-off at Phnom Phen City area, Transport by air-conditioned private car, English speaking local guide at the time of sightseeing, Mekong River Boat Trip","Phnom Penh, Cambodia"
2763,2763.0,2764.0,Kompong Phluk - Private Floating Village & Flooded Forest Tour from Siem Reap,Day Cruises,1.0,5.0,5.0,103.494,"Hotel Pick-up and Drop-off, Transport by Private Vehicle, English Speaking Guide, Bottled water, Local Snacks, All Other Taxes, Fees and Handling Charges, Snacks","Siem Reap, Cambodia"
2764,2764.0,2765.0,Siem Reap Angkor Intl. Airport Shuttles,Airport & Hotel Transfers,3.8,4.5,1.0,9.0,"Meet at the Meeting point 20 min before departure, Sharing Airport Shuttle Bus, Drop off at your hotel in Siem Reap City or Siem Reap Angkor Intl Airport, One way transfer by air con vehicle, Toll fees","Siem Reap, Cambodia"
2765,2765.0,2766.0,Private Taxi Transfer Siem Reap - Mondulkiri City Transfer,Private Drivers,3.2,4.6,8.0,155.0,"Private driver, Gasoline - Toll - Parking - Tax, Passenger insurance included","Sen Monorom, Cambodia"
2766,2766.0,2767.0,1-Day Amazing Angkor Wat Tour with Sunset & All Interesting Major Temples,Full-day Tours,41.0,5.0,9.0,61.75,"English Speaking Guide with licensed, Pick up & drop off at hotel, Air-conditioned vehicle with driver, Cool water and Cool wet towel, Start pick up at your hotel and finish drop you at hotel","Siem Reap, Cambodia"
2767,2767.0,2768.0,Explore Siem Reap 2 Days Private Tours,Overnight Tours,21.0,5.0,48.0,35.0,"Experiences English Speaking License Tour Guide, Pick up & Drop off at your hotel ( please provide us your hotel and your hotel address ), All transfer with comfortable A/C vehicle as mentioned in itinerary, Drink water and cool fresh tower for the whole trips, Services charge and current government VAT tax","Siem Reap, Cambodia"
2768,2768.0,2769.0,Full Day Phnom Penh City Private Tour,Adventure Tours,2.0,5.0,9.0,115.0,"Service of airconditioned vehicle with Insurance, Service of an English-speaking guide during the tour, 1-hour Sunset cruising along the Mekong river during the tour, Water bottle during the tour program, Private boat tour along Mekong river","Phnom Penh, Cambodia"
2769,2769.0,2770.0,Private Angkor Tour,Overnight Tours,1.0,5.0,48.0,205.13,"English speaking tour guide, Lexus/Grand starex/ mini bus with air-conditioning and licensed driver, pick up and transfer, Gratuities is recommended, Cool pure drinking water and towels","Siem Reap, Cambodia"
